model,curve,x,y,threshold
logistic_regression,pr,1.000000,0.211599,0.007955
logistic_regression,pr,1.000000,0.211931,0.007997
logistic_regression,pr,1.000000,0.212264,0.008093
logistic_regression,pr,1.000000,0.212598,0.008122
logistic_regression,pr,1.000000,0.212934,0.008143
logistic_regression,pr,1.000000,0.213270,0.008161
logistic_regression,pr,1.000000,0.213608,0.008181
logistic_regression,pr,1.000000,0.213946,0.008223
logistic_regression,pr,1.000000,0.214286,0.008266
logistic_regression,pr,1.000000,0.214626,0.008348
logistic_regression,pr,1.000000,0.214968,0.008369
logistic_regression,pr,1.000000,0.215311,0.008420
logistic_regression,pr,1.000000,0.215655,0.008420
logistic_regression,pr,1.000000,0.216000,0.008471
logistic_regression,pr,1.000000,0.216346,0.008522
logistic_regression,pr,1.000000,0.216693,0.008564
logistic_regression,pr,1.000000,0.217042,0.008593
logistic_regression,pr,1.000000,0.217391,0.008692
logistic_regression,pr,1.000000,0.217742,0.008720
logistic_regression,pr,1.000000,0.218094,0.008767
logistic_regression,pr,1.000000,0.218447,0.008885
logistic_regression,pr,1.000000,0.218801,0.009046
logistic_regression,pr,1.000000,0.219156,0.009062
logistic_regression,pr,1.000000,0.219512,0.009064
logistic_regression,pr,1.000000,0.219870,0.009138
logistic_regression,pr,1.000000,0.220228,0.009171
logistic_regression,pr,1.000000,0.220588,0.009189
logistic_regression,pr,1.000000,0.220949,0.009231
logistic_regression,pr,1.000000,0.221311,0.009275
logistic_regression,pr,1.000000,0.221675,0.009283
logistic_regression,pr,1.000000,0.222039,0.009466
logistic_regression,pr,1.000000,0.222405,0.009546
logistic_regression,pr,1.000000,0.222772,0.009578
logistic_regression,pr,1.000000,0.223140,0.009600
logistic_regression,pr,1.000000,0.223510,0.009695
logistic_regression,pr,1.000000,0.223881,0.009927
logistic_regression,pr,1.000000,0.224252,0.009940
logistic_regression,pr,1.000000,0.224626,0.009954
logistic_regression,pr,1.000000,0.225000,0.010059
logistic_regression,pr,1.000000,0.225376,0.010104
logistic_regression,pr,1.000000,0.225753,0.010119
logistic_regression,pr,1.000000,0.226131,0.010125
logistic_regression,pr,1.000000,0.226510,0.010271
logistic_regression,pr,1.000000,0.226891,0.010328
logistic_regression,pr,1.000000,0.227273,0.010336
logistic_regression,pr,1.000000,0.227656,0.010380
logistic_regression,pr,1.000000,0.228041,0.010402
logistic_regression,pr,1.000000,0.228426,0.010546
logistic_regression,pr,1.000000,0.228814,0.010585
logistic_regression,pr,1.000000,0.229202,0.010662
logistic_regression,pr,1.000000,0.229592,0.010979
logistic_regression,pr,1.000000,0.229983,0.010991
logistic_regression,pr,1.000000,0.230375,0.011015
logistic_regression,pr,1.000000,0.230769,0.011098
logistic_regression,pr,1.000000,0.231164,0.011226
logistic_regression,pr,1.000000,0.231561,0.011306
logistic_regression,pr,1.000000,0.231959,0.011321
logistic_regression,pr,1.000000,0.232358,0.011409
logistic_regression,pr,1.000000,0.232759,0.011481
logistic_regression,pr,1.000000,0.233161,0.011559
logistic_regression,pr,1.000000,0.233564,0.011588
logistic_regression,pr,1.000000,0.233969,0.011716
logistic_regression,pr,1.000000,0.234375,0.011758
logistic_regression,pr,1.000000,0.234783,0.011951
logistic_regression,pr,1.000000,0.235192,0.012012
logistic_regression,pr,1.000000,0.235602,0.012022
logistic_regression,pr,1.000000,0.236014,0.012115
logistic_regression,pr,1.000000,0.236427,0.012225
logistic_regression,pr,1.000000,0.236842,0.012263
logistic_regression,pr,1.000000,0.237258,0.012525
logistic_regression,pr,1.000000,0.237676,0.012572
logistic_regression,pr,1.000000,0.238095,0.012605
logistic_regression,pr,1.000000,0.238516,0.012816
logistic_regression,pr,1.000000,0.238938,0.012978
logistic_regression,pr,1.000000,0.239362,0.013013
logistic_regression,pr,1.000000,0.239787,0.013122
logistic_regression,pr,1.000000,0.240214,0.013170
logistic_regression,pr,1.000000,0.240642,0.013311
logistic_regression,pr,1.000000,0.241071,0.013314
logistic_regression,pr,1.000000,0.241503,0.013603
logistic_regression,pr,1.000000,0.241935,0.013724
logistic_regression,pr,1.000000,0.242370,0.013907
logistic_regression,pr,1.000000,0.242806,0.013920
logistic_regression,pr,1.000000,0.243243,0.013938
logistic_regression,pr,1.000000,0.243682,0.014016
logistic_regression,pr,1.000000,0.244123,0.014091
logistic_regression,pr,1.000000,0.244565,0.014143
logistic_regression,pr,1.000000,0.245009,0.014182
logistic_regression,pr,1.000000,0.245455,0.014211
logistic_regression,pr,1.000000,0.245902,0.014212
logistic_regression,pr,1.000000,0.246350,0.014313
logistic_regression,pr,1.000000,0.246801,0.014344
logistic_regression,pr,1.000000,0.247253,0.014374
logistic_regression,pr,1.000000,0.247706,0.014529
logistic_regression,pr,1.000000,0.248162,0.014579
logistic_regression,pr,1.000000,0.248619,0.014597
logistic_regression,pr,1.000000,0.249077,0.014716
logistic_regression,pr,1.000000,0.249538,0.014724
logistic_regression,pr,1.000000,0.250000,0.014735
logistic_regression,pr,1.000000,0.250464,0.014804
logistic_regression,pr,1.000000,0.250929,0.014942
logistic_regression,pr,1.000000,0.251397,0.015257
logistic_regression,pr,1.000000,0.251866,0.015319
logistic_regression,pr,1.000000,0.252336,0.015621
logistic_regression,pr,1.000000,0.252809,0.015624
logistic_regression,pr,1.000000,0.253283,0.015732
logistic_regression,pr,1.000000,0.253759,0.015746
logistic_regression,pr,1.000000,0.254237,0.015873
logistic_regression,pr,1.000000,0.254717,0.015956
logistic_regression,pr,1.000000,0.255198,0.016020
logistic_regression,pr,1.000000,0.255682,0.016026
logistic_regression,pr,1.000000,0.256167,0.016160
logistic_regression,pr,1.000000,0.256654,0.016348
logistic_regression,pr,1.000000,0.257143,0.016414
logistic_regression,pr,1.000000,0.257634,0.016420
logistic_regression,pr,1.000000,0.258126,0.016588
logistic_regression,pr,1.000000,0.258621,0.016768
logistic_regression,pr,1.000000,0.259117,0.017261
logistic_regression,pr,1.000000,0.259615,0.017353
logistic_regression,pr,1.000000,0.260116,0.017354
logistic_regression,pr,1.000000,0.260618,0.017376
logistic_regression,pr,1.000000,0.261122,0.017393
logistic_regression,pr,1.000000,0.261628,0.017568
logistic_regression,pr,1.000000,0.262136,0.017771
logistic_regression,pr,1.000000,0.262646,0.017822
logistic_regression,pr,1.000000,0.263158,0.017907
logistic_regression,pr,1.000000,0.263672,0.017935
logistic_regression,pr,1.000000,0.264188,0.018238
logistic_regression,pr,1.000000,0.264706,0.018285
logistic_regression,pr,1.000000,0.265226,0.018300
logistic_regression,pr,1.000000,0.265748,0.018542
logistic_regression,pr,1.000000,0.266272,0.018598
logistic_regression,pr,1.000000,0.266798,0.018951
logistic_regression,pr,1.000000,0.267327,0.019324
logistic_regression,pr,1.000000,0.267857,0.019341
logistic_regression,pr,1.000000,0.268390,0.019412
logistic_regression,pr,1.000000,0.268924,0.019583
logistic_regression,pr,1.000000,0.269461,0.019683
logistic_regression,pr,1.000000,0.270000,0.019932
logistic_regression,pr,1.000000,0.270541,0.019952
logistic_regression,pr,1.000000,0.271084,0.020211
logistic_regression,pr,1.000000,0.271630,0.020379
logistic_regression,pr,1.000000,0.272177,0.020588
logistic_regression,pr,1.000000,0.272727,0.020730
logistic_regression,pr,1.000000,0.273279,0.020738
logistic_regression,pr,1.000000,0.273834,0.020766
logistic_regression,pr,1.000000,0.274390,0.020829
logistic_regression,pr,1.000000,0.274949,0.020995
logistic_regression,pr,1.000000,0.275510,0.021063
logistic_regression,pr,1.000000,0.276074,0.021098
logistic_regression,pr,1.000000,0.276639,0.021286
logistic_regression,pr,1.000000,0.277207,0.021343
logistic_regression,pr,1.000000,0.277778,0.021420
logistic_regression,pr,1.000000,0.278351,0.021447
logistic_regression,pr,1.000000,0.278926,0.021549
logistic_regression,pr,1.000000,0.279503,0.021688
logistic_regression,pr,1.000000,0.280083,0.021727
logistic_regression,pr,1.000000,0.280665,0.021753
logistic_regression,pr,1.000000,0.281250,0.021868
logistic_regression,pr,1.000000,0.281837,0.021948
logistic_regression,pr,1.000000,0.282427,0.022106
logistic_regression,pr,1.000000,0.283019,0.022137
logistic_regression,pr,1.000000,0.283613,0.022230
logistic_regression,pr,1.000000,0.284211,0.022285
logistic_regression,pr,1.000000,0.284810,0.022295
logistic_regression,pr,1.000000,0.285412,0.022303
logistic_regression,pr,1.000000,0.286017,0.022329
logistic_regression,pr,1.000000,0.286624,0.022567
logistic_regression,pr,1.000000,0.287234,0.022569
logistic_regression,pr,1.000000,0.287846,0.022795
logistic_regression,pr,1.000000,0.288462,0.023290
logistic_regression,pr,1.000000,0.289079,0.023701
logistic_regression,pr,1.000000,0.289700,0.023829
logistic_regression,pr,1.000000,0.290323,0.023954
logistic_regression,pr,1.000000,0.290948,0.024148
logistic_regression,pr,1.000000,0.291577,0.024401
logistic_regression,pr,1.000000,0.292208,0.024622
logistic_regression,pr,1.000000,0.292842,0.024962
logistic_regression,pr,1.000000,0.293478,0.025078
logistic_regression,pr,1.000000,0.294118,0.025140
logistic_regression,pr,1.000000,0.294760,0.025298
logistic_regression,pr,1.000000,0.295405,0.025592
logistic_regression,pr,1.000000,0.296053,0.025598
logistic_regression,pr,1.000000,0.296703,0.026414
logistic_regression,pr,1.000000,0.297357,0.026532
logistic_regression,pr,1.000000,0.298013,0.026543
logistic_regression,pr,1.000000,0.298673,0.026551
logistic_regression,pr,1.000000,0.299335,0.026765
logistic_regression,pr,1.000000,0.300000,0.026786
logistic_regression,pr,1.000000,0.300668,0.026971
logistic_regression,pr,1.000000,0.301339,0.027076
logistic_regression,pr,1.000000,0.302013,0.027119
logistic_regression,pr,1.000000,0.302691,0.027452
logistic_regression,pr,1.000000,0.303371,0.027595
logistic_regression,pr,1.000000,0.304054,0.027781
logistic_regression,pr,1.000000,0.304740,0.027968
logistic_regression,pr,1.000000,0.305430,0.028047
logistic_regression,pr,1.000000,0.306122,0.028104
logistic_regression,pr,1.000000,0.306818,0.028184
logistic_regression,pr,1.000000,0.307517,0.028274
logistic_regression,pr,1.000000,0.308219,0.028437
logistic_regression,pr,1.000000,0.308924,0.028621
logistic_regression,pr,1.000000,0.309633,0.028715
logistic_regression,pr,1.000000,0.310345,0.028906
logistic_regression,pr,1.000000,0.311060,0.029170
logistic_regression,pr,1.000000,0.311778,0.029230
logistic_regression,pr,1.000000,0.312500,0.029284
logistic_regression,pr,1.000000,0.313225,0.030404
logistic_regression,pr,1.000000,0.313953,0.030653
logistic_regression,pr,1.000000,0.314685,0.030739
logistic_regression,pr,1.000000,0.315421,0.030834
logistic_regression,pr,1.000000,0.316159,0.031183
logistic_regression,pr,1.000000,0.316901,0.031340
logistic_regression,pr,1.000000,0.317647,0.031958
logistic_regression,pr,1.000000,0.318396,0.032004
logistic_regression,pr,1.000000,0.319149,0.032172
logistic_regression,pr,1.000000,0.319905,0.032308
logistic_regression,pr,1.000000,0.320665,0.032334
logistic_regression,pr,1.000000,0.321429,0.033571
logistic_regression,pr,1.000000,0.322196,0.033708
logistic_regression,pr,1.000000,0.322967,0.033757
logistic_regression,pr,1.000000,0.323741,0.033763
logistic_regression,pr,1.000000,0.324519,0.034075
logistic_regression,pr,1.000000,0.325301,0.034219
logistic_regression,pr,1.000000,0.326087,0.034612
logistic_regression,pr,1.000000,0.326877,0.034940
logistic_regression,pr,1.000000,0.327670,0.035168
logistic_regression,pr,1.000000,0.328467,0.035379
logistic_regression,pr,1.000000,0.329268,0.036049
logistic_regression,pr,1.000000,0.330073,0.036283
logistic_regression,pr,1.000000,0.330882,0.036411
logistic_regression,pr,1.000000,0.331695,0.036492
logistic_regression,pr,1.000000,0.332512,0.036595
logistic_regression,pr,1.000000,0.333333,0.037463
logistic_regression,pr,1.000000,0.334158,0.037492
logistic_regression,pr,1.000000,0.334988,0.037529
logistic_regression,pr,1.000000,0.335821,0.037533
logistic_regression,pr,1.000000,0.336658,0.037690
logistic_regression,pr,1.000000,0.337500,0.037698
logistic_regression,pr,1.000000,0.338346,0.037783
logistic_regression,pr,1.000000,0.339196,0.037851
logistic_regression,pr,1.000000,0.340050,0.038272
logistic_regression,pr,1.000000,0.340909,0.038415
logistic_regression,pr,1.000000,0.341772,0.039333
logistic_regression,pr,1.000000,0.342640,0.039602
logistic_regression,pr,1.000000,0.343511,0.039742
logistic_regression,pr,1.000000,0.344388,0.040031
logistic_regression,pr,1.000000,0.345269,0.040040
logistic_regression,pr,1.000000,0.346154,0.040449
logistic_regression,pr,1.000000,0.347044,0.040609
logistic_regression,pr,1.000000,0.347938,0.040647
logistic_regression,pr,1.000000,0.348837,0.040947
logistic_regression,pr,1.000000,0.349741,0.041018
logistic_regression,pr,1.000000,0.350649,0.041318
logistic_regression,pr,1.000000,0.351562,0.041530
logistic_regression,pr,1.000000,0.352480,0.041548
logistic_regression,pr,1.000000,0.353403,0.041707
logistic_regression,pr,1.000000,0.354331,0.041734
logistic_regression,pr,1.000000,0.355263,0.042076
logistic_regression,pr,1.000000,0.356201,0.042499
logistic_regression,pr,1.000000,0.357143,0.042617
logistic_regression,pr,1.000000,0.358090,0.042726
logistic_regression,pr,1.000000,0.359043,0.042870
logistic_regression,pr,1.000000,0.360000,0.043153
logistic_regression,pr,1.000000,0.360963,0.043350
logistic_regression,pr,1.000000,0.361930,0.044522
logistic_regression,pr,1.000000,0.362903,0.044534
logistic_regression,pr,1.000000,0.363881,0.044585
logistic_regression,pr,1.000000,0.364865,0.044650
logistic_regression,pr,1.000000,0.365854,0.045095
logistic_regression,pr,1.000000,0.366848,0.046096
logistic_regression,pr,1.000000,0.367847,0.046266
logistic_regression,pr,1.000000,0.368852,0.046663
logistic_regression,pr,1.000000,0.369863,0.046875
logistic_regression,pr,1.000000,0.370879,0.047673
logistic_regression,pr,1.000000,0.371901,0.047682
logistic_regression,pr,1.000000,0.372928,0.049303
logistic_regression,pr,1.000000,0.373961,0.049592
logistic_regression,pr,1.000000,0.375000,0.049750
logistic_regression,pr,1.000000,0.376045,0.049896
logistic_regression,pr,1.000000,0.377095,0.049932
logistic_regression,pr,1.000000,0.378151,0.050144
logistic_regression,pr,1.000000,0.379213,0.050294
logistic_regression,pr,1.000000,0.380282,0.050564
logistic_regression,pr,1.000000,0.381356,0.050999
logistic_regression,pr,1.000000,0.382436,0.051073
logistic_regression,pr,1.000000,0.383523,0.051461
logistic_regression,pr,1.000000,0.384615,0.051485
logistic_regression,pr,1.000000,0.385714,0.052328
logistic_regression,pr,1.000000,0.386819,0.053175
logistic_regression,pr,1.000000,0.387931,0.053492
logistic_regression,pr,1.000000,0.389049,0.053813
logistic_regression,pr,1.000000,0.390173,0.053864
logistic_regression,pr,1.000000,0.391304,0.053914
logistic_regression,pr,1.000000,0.392442,0.054151
logistic_regression,pr,1.000000,0.393586,0.054447
logistic_regression,pr,1.000000,0.394737,0.054661
logistic_regression,pr,1.000000,0.395894,0.055773
logistic_regression,pr,1.000000,0.397059,0.056163
logistic_regression,pr,1.000000,0.398230,0.056484
logistic_regression,pr,1.000000,0.399408,0.057623
logistic_regression,pr,1.000000,0.400593,0.058219
logistic_regression,pr,1.000000,0.401786,0.059016
logistic_regression,pr,1.000000,0.402985,0.059296
logistic_regression,pr,1.000000,0.404192,0.059850
logistic_regression,pr,1.000000,0.405405,0.060166
logistic_regression,pr,1.000000,0.406627,0.060268
logistic_regression,pr,1.000000,0.407855,0.060555
logistic_regression,pr,1.000000,0.409091,0.060744
logistic_regression,pr,1.000000,0.410334,0.061577
logistic_regression,pr,1.000000,0.411585,0.062543
logistic_regression,pr,1.000000,0.412844,0.063514
logistic_regression,pr,1.000000,0.414110,0.063809
logistic_regression,pr,1.000000,0.415385,0.064208
logistic_regression,pr,1.000000,0.416667,0.064779
logistic_regression,pr,1.000000,0.417957,0.065919
logistic_regression,pr,1.000000,0.419255,0.066806
logistic_regression,pr,1.000000,0.420561,0.067378
logistic_regression,pr,1.000000,0.421875,0.067900
logistic_regression,pr,1.000000,0.423197,0.068375
logistic_regression,pr,1.000000,0.424528,0.068729
logistic_regression,pr,1.000000,0.425868,0.068863
logistic_regression,pr,1.000000,0.427215,0.068955
logistic_regression,pr,1.000000,0.428571,0.069709
logistic_regression,pr,1.000000,0.429936,0.070575
logistic_regression,pr,1.000000,0.431310,0.070726
logistic_regression,pr,1.000000,0.432692,0.071025
logistic_regression,pr,1.000000,0.434084,0.071104
logistic_regression,pr,1.000000,0.435484,0.071722
logistic_regression,pr,1.000000,0.436893,0.072463
logistic_regression,pr,1.000000,0.438312,0.074876
logistic_regression,pr,1.000000,0.439739,0.075034
logistic_regression,pr,1.000000,0.441176,0.075838
logistic_regression,pr,1.000000,0.442623,0.075863
logistic_regression,pr,1.000000,0.444079,0.076092
logistic_regression,pr,1.000000,0.445545,0.076259
logistic_regression,pr,1.000000,0.447020,0.077426
logistic_regression,pr,1.000000,0.448505,0.078076
logistic_regression,pr,1.000000,0.450000,0.079014
logistic_regression,pr,1.000000,0.451505,0.080822
logistic_regression,pr,1.000000,0.453020,0.081919
logistic_regression,pr,1.000000,0.454545,0.083135
logistic_regression,pr,1.000000,0.456081,0.083443
logistic_regression,pr,1.000000,0.457627,0.083715
logistic_regression,pr,1.000000,0.459184,0.084743
logistic_regression,pr,1.000000,0.460751,0.085013
logistic_regression,pr,1.000000,0.462329,0.085208
logistic_regression,pr,1.000000,0.463918,0.086516
logistic_regression,pr,1.000000,0.465517,0.087078
logistic_regression,pr,1.000000,0.467128,0.087084
logistic_regression,pr,1.000000,0.468750,0.087407
logistic_regression,pr,1.000000,0.470383,0.087432
logistic_regression,pr,1.000000,0.472028,0.089210
logistic_regression,pr,1.000000,0.473684,0.089391
logistic_regression,pr,1.000000,0.475352,0.089967
logistic_regression,pr,1.000000,0.477032,0.091702
logistic_regression,pr,1.000000,0.478723,0.092061
logistic_regression,pr,1.000000,0.480427,0.092178
logistic_regression,pr,1.000000,0.482143,0.092295
logistic_regression,pr,1.000000,0.483871,0.092501
logistic_regression,pr,1.000000,0.485612,0.093410
logistic_regression,pr,1.000000,0.487365,0.093865
logistic_regression,pr,1.000000,0.489130,0.094184
logistic_regression,pr,1.000000,0.490909,0.095087
logistic_regression,pr,1.000000,0.492701,0.095414
logistic_regression,pr,1.000000,0.494505,0.097804
logistic_regression,pr,1.000000,0.496324,0.098810
logistic_regression,pr,1.000000,0.498155,0.102053
logistic_regression,pr,1.000000,0.500000,0.102671
logistic_regression,pr,1.000000,0.501859,0.103677
logistic_regression,pr,1.000000,0.503731,0.108232
logistic_regression,pr,1.000000,0.505618,0.109808
logistic_regression,pr,1.000000,0.507519,0.113040
logistic_regression,pr,1.000000,0.509434,0.113078
logistic_regression,pr,1.000000,0.511364,0.113232
logistic_regression,pr,1.000000,0.513308,0.114153
logistic_regression,pr,1.000000,0.515267,0.119491
logistic_regression,pr,1.000000,0.517241,0.122363
logistic_regression,pr,1.000000,0.519231,0.122767
logistic_regression,pr,1.000000,0.521236,0.122829
logistic_regression,pr,1.000000,0.523256,0.123136
logistic_regression,pr,1.000000,0.525292,0.125845
logistic_regression,pr,1.000000,0.527344,0.126619
logistic_regression,pr,1.000000,0.529412,0.127505
logistic_regression,pr,1.000000,0.531496,0.127669
logistic_regression,pr,1.000000,0.533597,0.128018
logistic_regression,pr,1.000000,0.535714,0.133274
logistic_regression,pr,1.000000,0.537849,0.137095
logistic_regression,pr,1.000000,0.540000,0.137629
logistic_regression,pr,1.000000,0.542169,0.138395
logistic_regression,pr,1.000000,0.544355,0.141086
logistic_regression,pr,1.000000,0.546559,0.141878
logistic_regression,pr,1.000000,0.548780,0.148688
logistic_regression,pr,1.000000,0.551020,0.150306
logistic_regression,pr,1.000000,0.553279,0.150619
logistic_regression,pr,1.000000,0.555556,0.155745
logistic_regression,pr,1.000000,0.557851,0.157491
logistic_regression,pr,1.000000,0.560166,0.159862
logistic_regression,pr,1.000000,0.562500,0.162963
logistic_regression,pr,1.000000,0.564854,0.165347
logistic_regression,pr,1.000000,0.567227,0.165957
logistic_regression,pr,1.000000,0.569620,0.167626
logistic_regression,pr,1.000000,0.572034,0.169401
logistic_regression,pr,1.000000,0.574468,0.172019
logistic_regression,pr,1.000000,0.576923,0.176620
logistic_regression,pr,1.000000,0.579399,0.181766
logistic_regression,pr,1.000000,0.581897,0.185613
logistic_regression,pr,1.000000,0.584416,0.188948
logistic_regression,pr,1.000000,0.586957,0.189073
logistic_regression,pr,1.000000,0.589520,0.192465
logistic_regression,pr,1.000000,0.592105,0.195334
logistic_regression,pr,1.000000,0.594714,0.200862
logistic_regression,pr,1.000000,0.597345,0.200990
logistic_regression,pr,1.000000,0.600000,0.204358
logistic_regression,pr,1.000000,0.602679,0.204497
logistic_regression,pr,1.000000,0.605381,0.204936
logistic_regression,pr,1.000000,0.608108,0.208317
logistic_regression,pr,1.000000,0.610860,0.210563
logistic_regression,pr,1.000000,0.613636,0.212884
logistic_regression,pr,1.000000,0.616438,0.212946
logistic_regression,pr,1.000000,0.619266,0.216330
logistic_regression,pr,1.000000,0.622120,0.217941
logistic_regression,pr,1.000000,0.625000,0.222198
logistic_regression,pr,1.000000,0.627907,0.224584
logistic_regression,pr,1.000000,0.630841,0.227440
logistic_regression,pr,1.000000,0.633803,0.227808
logistic_regression,pr,1.000000,0.636792,0.229001
logistic_regression,pr,1.000000,0.639810,0.230509
logistic_regression,pr,1.000000,0.642857,0.235518
logistic_regression,pr,1.000000,0.645933,0.239841
logistic_regression,pr,1.000000,0.649038,0.244600
logistic_regression,pr,1.000000,0.652174,0.245978
logistic_regression,pr,1.000000,0.655340,0.246611
logistic_regression,pr,1.000000,0.658537,0.247962
logistic_regression,pr,1.000000,0.661765,0.258870
logistic_regression,pr,1.000000,0.665025,0.260286
logistic_regression,pr,1.000000,0.668317,0.263576
logistic_regression,pr,1.000000,0.671642,0.270380
logistic_regression,pr,1.000000,0.675000,0.271590
logistic_regression,pr,1.000000,0.678392,0.271896
logistic_regression,pr,1.000000,0.681818,0.274270
logistic_regression,pr,1.000000,0.685279,0.277157
logistic_regression,pr,1.000000,0.688776,0.278352
logistic_regression,pr,1.000000,0.692308,0.287579
logistic_regression,pr,1.000000,0.695876,0.287960
logistic_regression,pr,1.000000,0.699482,0.292370
logistic_regression,pr,1.000000,0.703125,0.300252
logistic_regression,pr,1.000000,0.706806,0.301319
logistic_regression,pr,1.000000,0.710526,0.306352
logistic_regression,pr,0.992593,0.708995,0.309939
logistic_regression,pr,0.992593,0.712766,0.310889
logistic_regression,pr,0.992593,0.716578,0.312273
logistic_regression,pr,0.992593,0.720430,0.317659
logistic_regression,pr,0.992593,0.724324,0.318256
logistic_regression,pr,0.992593,0.728261,0.321184
logistic_regression,pr,0.992593,0.732240,0.321330
logistic_regression,pr,0.992593,0.736264,0.321561
logistic_regression,pr,0.992593,0.740331,0.343684
logistic_regression,pr,0.992593,0.744444,0.346555
logistic_regression,pr,0.992593,0.748603,0.356942
logistic_regression,pr,0.992593,0.752809,0.358756
logistic_regression,pr,0.992593,0.757062,0.362147
logistic_regression,pr,0.992593,0.761364,0.381907
logistic_regression,pr,0.992593,0.765714,0.385594
logistic_regression,pr,0.992593,0.770115,0.390582
logistic_regression,pr,0.992593,0.774566,0.392292
logistic_regression,pr,0.992593,0.779070,0.394438
logistic_regression,pr,0.992593,0.783626,0.401290
logistic_regression,pr,0.992593,0.788235,0.407716
logistic_regression,pr,0.992593,0.792899,0.409398
logistic_regression,pr,0.992593,0.797619,0.410537
logistic_regression,pr,0.985185,0.796407,0.411388
logistic_regression,pr,0.977778,0.795181,0.415845
logistic_regression,pr,0.977778,0.800000,0.427530
logistic_regression,pr,0.977778,0.804878,0.429761
logistic_regression,pr,0.977778,0.809816,0.447610
logistic_regression,pr,0.977778,0.814815,0.460299
logistic_regression,pr,0.977778,0.819876,0.460745
logistic_regression,pr,0.977778,0.825000,0.463414
logistic_regression,pr,0.977778,0.830189,0.470236
logistic_regression,pr,0.977778,0.835443,0.474072
logistic_regression,pr,0.977778,0.840764,0.477282
logistic_regression,pr,0.977778,0.846154,0.506631
logistic_regression,pr,0.977778,0.851613,0.517702
logistic_regression,pr,0.977778,0.857143,0.521482
logistic_regression,pr,0.977778,0.862745,0.523935
logistic_regression,pr,0.977778,0.868421,0.531403
logistic_regression,pr,0.977778,0.874172,0.538727
logistic_regression,pr,0.977778,0.880000,0.544888
logistic_regression,pr,0.977778,0.885906,0.549133
logistic_regression,pr,0.977778,0.891892,0.576518
logistic_regression,pr,0.977778,0.897959,0.585249
logistic_regression,pr,0.977778,0.904110,0.585489
logistic_regression,pr,0.977778,0.910345,0.589017
logistic_regression,pr,0.977778,0.916667,0.600282
logistic_regression,pr,0.977778,0.923077,0.610236
logistic_regression,pr,0.977778,0.929577,0.621268
logistic_regression,pr,0.977778,0.936170,0.635396
logistic_regression,pr,0.977778,0.942857,0.640746
logistic_regression,pr,0.970370,0.942446,0.645836
logistic_regression,pr,0.962963,0.942029,0.673829
logistic_regression,pr,0.962963,0.948905,0.684204
logistic_regression,pr,0.962963,0.955882,0.687674
logistic_regression,pr,0.962963,0.962963,0.688992
logistic_regression,pr,0.955556,0.962687,0.692666
logistic_regression,pr,0.948148,0.962406,0.724443
logistic_regression,pr,0.940741,0.962121,0.732277
logistic_regression,pr,0.940741,0.969466,0.744925
logistic_regression,pr,0.940741,0.976923,0.753126
logistic_regression,pr,0.940741,0.984496,0.757785
logistic_regression,pr,0.940741,0.992188,0.769039
logistic_regression,pr,0.933333,0.992126,0.813758
logistic_regression,pr,0.925926,0.992063,0.815550
logistic_regression,pr,0.918519,0.992000,0.823776
logistic_regression,pr,0.911111,0.991935,0.831312
logistic_regression,pr,0.903704,0.991870,0.843845
logistic_regression,pr,0.896296,0.991803,0.850289
logistic_regression,pr,0.896296,1.000000,0.853778
logistic_regression,pr,0.888889,1.000000,0.901458
logistic_regression,pr,0.881481,1.000000,0.918025
logistic_regression,pr,0.874074,1.000000,0.923674
logistic_regression,pr,0.866667,1.000000,0.926058
logistic_regression,pr,0.859259,1.000000,0.927877
logistic_regression,pr,0.851852,1.000000,0.930281
logistic_regression,pr,0.844444,1.000000,0.939434
logistic_regression,pr,0.837037,1.000000,0.940134
logistic_regression,pr,0.829630,1.000000,0.942031
logistic_regression,pr,0.822222,1.000000,0.945053
logistic_regression,pr,0.814815,1.000000,0.953357
logistic_regression,pr,0.807407,1.000000,0.953621
logistic_regression,pr,0.800000,1.000000,0.956529
logistic_regression,pr,0.792593,1.000000,0.957058
logistic_regression,pr,0.785185,1.000000,0.958213
logistic_regression,pr,0.777778,1.000000,0.958873
logistic_regression,pr,0.770370,1.000000,0.963113
logistic_regression,pr,0.762963,1.000000,0.963712
logistic_regression,pr,0.755556,1.000000,0.964406
logistic_regression,pr,0.748148,1.000000,0.965455
logistic_regression,pr,0.740741,1.000000,0.967275
logistic_regression,pr,0.733333,1.000000,0.968820
logistic_regression,pr,0.725926,1.000000,0.969321
logistic_regression,pr,0.718519,1.000000,0.970529
logistic_regression,pr,0.711111,1.000000,0.970687
logistic_regression,pr,0.703704,1.000000,0.970773
logistic_regression,pr,0.696296,1.000000,0.971000
logistic_regression,pr,0.688889,1.000000,0.971549
logistic_regression,pr,0.681481,1.000000,0.971954
logistic_regression,pr,0.674074,1.000000,0.972031
logistic_regression,pr,0.666667,1.000000,0.972250
logistic_regression,pr,0.659259,1.000000,0.973345
logistic_regression,pr,0.651852,1.000000,0.973665
logistic_regression,pr,0.644444,1.000000,0.974206
logistic_regression,pr,0.637037,1.000000,0.975663
logistic_regression,pr,0.629630,1.000000,0.977984
logistic_regression,pr,0.622222,1.000000,0.978227
logistic_regression,pr,0.614815,1.000000,0.979190
logistic_regression,pr,0.607407,1.000000,0.979399
logistic_regression,pr,0.600000,1.000000,0.979810
logistic_regression,pr,0.592593,1.000000,0.980566
